52015012810093969ERCE                       261830748M      M01PVJKAGMJZ01
52015012810093969ERCE                       262213210M      M02PVTVAGMLK00
52015012810093969ERCE                       262140644M      M01PWPPAGMLK00
52015012810093969ERCE                       261632313M      M01PZ34AGMLD00
52015012810093969ERCE                       261632313M      M01PVJKAGMJ500
52015012810093969ERCE                       262213210M      M01PV34AGMLQ00
52015012810093969ERCE                       261632313M      M01PWFFAGMJY01
52015012810093969ERCE                       261632312M      M01PWYZAGMJ600
52015012810093969ERCE                       261830748M      M01P0YZAGL8S00
52015012810093969ERCE                       181250745W000004D02EFPPAGQNP00
52015012810093969ERCE                       261830745M      M01PNFFAGMJN02
52015012810093969ERCE                       260538766M      M03EATVAGQNS00
52015012810093969ERCE                       260538766M      M02EATVAGQNT00
52015012810093969ERCE                       181250751M      D01EBFFAGQNR00
52015012810093969ERCE                       260538782M      M01EC34AGQNZ00
52015012810093969ERCE                       181250745W000004D01EFFFAGQNP00
52015012810093969ERCE                       261632313M      M01EGTVAGQNT00
52015012810093969ERCE                       260538766M      M01EMAAAGQN200
52015012810093969ERCE                       260538766M      M04EMAAAGQN200
52015012810093969ERCE                       261632313M      M01EVJKAFM8Z00
52015012810093969ERCE                       261632313M      M01E0PPAFM8Y00
52015012810093969ERCE                       181250734M      D03E6YZAFLX400
52015012810093969ERCE                       263121956M      M01PCJKAHV8D01
52015012810093969ERCE                       181250730M      D01ETTVAFM7V01
52015012810093969ERCE                       263325311M      M03EZ34AFNAK00
52015012810093969ERCE                       181250737M      D02E5AAAFNBT00
52015012810093969ERCE                       261431990W000003M01E8PPAFL1200
52015012810093969ERCE                       260553556M      M01PBPPAHWB600
52015012810093969ERCE                       263137405M      M01PCTVAHWB600
52015012810093969ERCE                       263137405M      M04PCTVAHWB600
52015012810093969ERCE                       263137405M      M07PCTVAHWB600
52015012810093969ERCE                       260471785M      M01PDYZAHWB300
52015012810093969ERCE                       262654162M      M01PDYZAHWCD00
52015012810093969ERCE                       261632359M      M01PFFFAHWBR00
52015012810093969ERCE                       261632359M      M01PGJKAHWBR00
52015012810093969ERCE                       263327023M      D01PGTVAHWBX00
52015012810093969ERCE                       260553562M      M01PHFFAHWB400
52015012810093969ERCE                       261532682M      M01PHYZAHWB800
52015012810093969ERCE                       181250741S000004D01PLPPAHWBN00
52015012810093969ERCE                       261580589M      M01PMAAAHWBV00
52015012810093969ERCE                       261431990W000003M02PMAAAHWB400
52015012810093969ERCE                       261955708M      M01PMTVAHWBY00
52015012810093969ERCE                       262063747M      M01PNPPAGMN300
52015012810093969ERCE                       261605953M      M01PPAAAGMN200
52015012810093969ERCE                       263327131M      D01EK34AGQW600
52015012810093969ERCE                       262194387M      M02EQ34AFNFV00
52015012810093969ERCE                       260482161M      D03EYFFAFNFV00
52015012810093969ERCE                       260482161M      D06EYFFAFNFV00
52015012810093969ERCE                       263327129M      D02EYPPAFND900
52015012810093969ERCE                       260892155M      M01E0FFAFNFV00
52015012810093969ERCE                       260553556M      M03E0PPAFNFP00
52015012810093969ERCE                       260553556M      M06E0PPAFNFP00
52015012810093969ERCE                       260892155M      M01E0YZAFNFS00
52015012810093969ERCE                       262976888M      M02E1TVAFNFN00
52015012810093969ERCE                       262976888M      M02E3TVAFNFP00
52015012810093969ERCE                       260482161M      D01E7AAAFL4X00
52015012810093969ERCE                       262194387M      M02E8YZAFL4W00
52015012810093969ERCE                       260553556M      M02E901AFL4V00
52015012810093969ERCE                       260553556M      M05E901AFL4V00
52015012810093969ERCE                       261735602M      M02PAJKAHV3J01
52015012810093969ERCE                       181250746D000003D01E5AAAFNH800
52015012810093969ERCE                       181250731H000002D01PNYZAGMNL00
52015012810093969ERCE                       181250731H000002D01PPAAAGMNP00
52015012810093969ERCE                       260471774M      M02PPPPAGMNR00
52015012810093969ERCE                       260200137W000005M01PT34AGMND00
52015012810093969ERCE                       260471815M      M01PVAAAGMNG00
52015012810093969ERCE                       261632361M      M03PWFFAGMQZ00
52015012810093969ERCE                       261632361M      M06PWFFAGMQZ00
52015012810093969ERCE                       261092761M      D01PXTVAGMQW00
52015012810093969ERCE                       263327028H000002D01P0PPAGMGV00
52015012810093969ERCE                       261092761M      D01P2PPAGMGG00
52015012810093969ERCE                       262194387M      M01P3TVAGMGQ00
52015012810093969ERCE                       262194387M      M04P3TVAGMGQ00
52015012810093969ERCE                       262194387M      M07P3TVAGMGQ00
52015012810093969ERCE                       262194387M      M03P4FFAGMGN00
52015012810093969ERCE                       262194387M      M06P4FFAGMGN00
52015012810093969ERCE                       261632361M      M02P4YZAGMGJ00
52015012810093969ERCE                       181250731H000002D01P5AAAGMGD00
52015012810093969ERCE                       263325586M      M01EA34AGQW200
52015012810093969ERCE                       263325586M      M04EA34AGQW200
52015012810093969ERCE                       263325228M      M01EBPPAGQW300
52015012810093969ERCE                       263325228M      M04EBPPAGQW300
52015012810093969ERCE                       263325228M      M07EBPPAGQW300
52015012810093969ERCE                       263327129M      D01EDPPAGQW000
52015012810093969ERCE                       260378425M      M01EJFFAGQWZ00
52015012810093969ERCE                       260378425M      M01ENPPAFNFQ00
52015012810093969ERCE                       263189838M      M01EFYZAGQZX00
52015012810093969ERCE                       181250731H000002D01ET34AFNH100
52015012810093969ERCE                       260553556M      M01EZ34AFNHZ00
52015012810093969ERCE                       263121954D000003M01P0PPAGLS800
52015012810093969ERCE                       263192092W000002M01P1AAAGL7V00
52015012810093969ERCE                       263121954D000005M01P2FFAGK8800
52015012810093969ERCE                       263121954D000005M01P3JKAGLS300
52015012810093969ERCE                       263121957M      M01P3TVAGLT600
52015012810093969ERCE                       263121954M      M01P4YZAGK7Y00
52015012810093969ERCE                       263121953H000002M01P8YZAGB5Q00
52015012810093969ERCE                       261737731M      M01PMJKAHV5500
52015012810093969ERCE                       261737731M      M02PPYZAGMH700
52015012810093969ERCE                       261737731M      M02PQAAAGMH600
52015012810093969ERCE                       261737731M      M03PXJKAGMHY00
52015012810093969ERCE                       261945920M      M01PYPPAGMHV00
52015012810093969ERCE                       261945922M      M01PYYZAGMHW00
52015012810093969ERCE                       261836534M      M02PZAAAGMHV00
52015012810093969ERCE                       261737731M      M01PZ34AGMHN00
52015012810093969ERCE                       261592060M      D01EBFFAGQG900
52015012810093969ERCE                       181250739W000003D01PYPPAGMHX00
52015012810093969ERCE                       181250741D000003D01P5JKAGL8000
52015012810093969ERCE                       262213210M      M02EDFFAGQN300
52015012810093969ERCE                       261138630M      M03EFPPAGQHA01
52015012810093969ERCE                       261138630M      M06EFPPAGQHA01
52015012810093969ERCE                       181250735W000002D02ETJKAFM9F00
52015012810093969ERCE                       261138630M      M01EYFFAFM7X01
52015012810093969ERCE                       261830745M      M03E9AAAFLX300
52015012810093969ERCE                       261830745M      M06E9AAAFLX300
52015012810093969ERCE                       261830745M      M03E9AAAFLX301
52015012810093969ERCE                       260200137W000005M02PXTVAGMM400
52015012810093969ERCE                       260200137W000005M05PXTVAGMM400
52015012810093969ERCE                       261886250M      M01PYPPAGMM500
52015012810093969ERCE                       261830748M      M01P3TVAGL8H00
52015012810093969ERCE                       181250745W000004D01EFPPAGQNP00
52015012810093969ERCE                       181250745W000004D04EFPPAGQNP00
52015012810093969ERCE                       260538766M      M02EATVAGQNS00
52015012810093969ERCE                       260538766M      M01EATVAGQNT00
52015012810093969ERCE                       260538766M      M04EATVAGQNT00
52015012810093969ERCE                       260538782M      M01EFAAAGQNZ00
52015012810093969ERCE                       181250745W000004D03EFFFAGQNP00
52015012810093969ERCE                       260538766M      M03EMAAAGQN200
52015012810093969ERCE                       181250730M      D01ETTVAFM7V00
52015012810093969ERCE                       261632313M      M01EZJKAFM8Z00
52015012810093969ERCE                       181250734M      D02E6YZAFLX400
52015012810093969ERCE                       263184187M      M01PA34AHV8L00
